filename,species,quality_label,image_path,red_intensity_lab_a_mean,red_coverage_lab_a_ratio,eye_L_mean,eye_cloudiness_ratio,laplacian_variance,sobel_gradient_mean,edge_density_canny,gray_std_dev,gray_entropy,local_contrast,lbp_texture_score,cloudy_pixel_ratio,mean_saturation,mean_value,saturation_std_dev,highlight_ratio,brightest_pixel_ratio,reflection_intensity,highlight_area_std,rgb_redness_ratio,lab_a_mean,lab_a_std,hsv_hue_mean,hsv_hue_std,red_channel_dominance,bgr_blue_ratio,eye_area,eye_perimeter,circularity,aspect_ratio,contour_compactness,otsu_threshold_value
BANG_BWM_01_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_01_eye.jpg,0.083374,0.0,8.104797,,442.626465,17.7208,0.017517,36.984715,0.667753,2.171309,879159.375,0.005432,3.877197,8.405151,20.656696,0.050171,0.0,134.379562,10.436069,0.02391,0.083374,0.550995,7.744385,28.811512,4.035088,0.0294,942.5,122.669047,0.787084,0.586957,15.965724,82.0
BANG_BWM_02_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_02_eye.jpg,0.005981,0.0,5.003479,,439.773315,13.69519,0.010376,29.203936,0.368745,1.680896,945849.25,0.014893,2.586365,5.284363,19.078642,1.0,0.000793,4.813293,36.949291,0.011875,0.005981,0.371189,3.972107,20.2826,1.214286,0.015511,481.5,89.355338,0.757818,0.542857,16.582298,93.0
BANG_BWM_03_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_03_eye.jpg,0.027161,0.0,4.285339,,453.302002,13.487372,0.010376,28.702604,0.336636,1.648496,961682.5625,0.008362,2.29718,4.406799,17.380493,1.0,0.000305,4.105652,36.949291,0.011584,0.027161,0.464625,2.590759,16.443604,9.402214,0.014174,439.5,85.355338,0.758067,0.529412,16.576869,94.0
BANG_BWM_04_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_04_eye.jpg,-0.041199,0.0,9.533142,,639.279175,22.830816,0.020996,40.237885,0.641536,2.783629,880453.875,0.02179,4.04895,9.872986,22.042786,0.050293,0.001282,160.580093,11.012537,0.021908,-0.041199,0.464774,7.350037,26.864344,1.705882,0.028325,952.5,123.154328,0.789179,0.630435,15.923348,88.0
BANG_BWM_05_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_05_eye.jpg,-0.024109,0.0,8.659485,,481.921265,19.146358,0.017944,40.573849,0.65582,2.323692,882616.3125,0.014587,4.254089,9.091858,21.096313,0.050476,0.0,140.879074,9.727263,0.02316,-0.024109,0.628869,6.777222,25.558876,4.211111,0.028474,971.0,127.396969,0.751815,0.666667,16.714714,87.0
BANG_BWM_06_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_06_eye.jpg,0.262024,0.005127,6.097839,,328.028198,17.582632,0.017822,33.029243,0.560389,2.085854,902470.6875,0.003784,3.642334,6.48877,18.795298,0.050415,0.0,109.400726,9.485571,0.021692,0.262024,1.482938,4.961243,24.985895,16.980566,0.021496,803.5,111.497474,0.812205,0.619048,15.471919,78.0
BANG_BWM_07_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_07_eye.jpg,0.598938,0.021973,3.171326,,283.937134,10.816652,0.01239,24.151909,0.413497,1.336084,942030.4375,0.000977,5.432922,3.987793,28.816816,1.0,0.0,2.98761,36.949291,0.021291,0.598938,3.690061,4.726074,26.962006,33.001659,0.014159,456.0,98.769552,0.587393,0.583333,21.393475,70.0
BANG_BWM_08_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_08_eye.jpg,-0.003723,0.0,8.393005,,376.446777,19.172737,0.01593,38.711063,0.580961,2.261103,901190.5,0.019043,3.071167,8.590271,18.644045,0.050476,0.0,150.382111,16.741695,0.020458,-0.003723,0.462245,6.648804,26.034555,1.946429,0.024781,863.5,117.982755,0.779534,0.651163,16.12036,90.0
BANG_BWM_09_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_09_eye.jpg,-0.085022,0.0,8.036255,,279.696655,16.816595,0.014954,37.689301,0.573621,1.96487,902412.1875,0.01825,3.551453,8.221069,20.811983,0.050293,0.000854,143.808258,13.809901,0.019611,-0.085022,0.57826,6.163391,24.146027,1.0,0.025061,785.0,115.254833,0.742611,0.568182,16.921881,90.0
BANG_BWM_10_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_10_eye.jpg,0.096069,0.0,8.003601,,370.153442,18.42329,0.016113,37.702656,0.547424,2.188415,908219.375,0.017761,3.811035,8.327515,21.666361,0.05011,0.000122,147.090134,9.814562,0.020271,0.096069,0.637798,4.584473,22.173912,9.168033,0.023725,778.5,117.497474,0.708617,0.555556,17.733663,92.0
BANG_BWM_12_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_12_eye.jpg,-0.012329,0.0,5.02002,,297.651855,13.134315,0.010742,30.965401,0.392454,1.557949,946527.0625,0.007629,3.029541,5.023376,20.000849,1.0,0.0,4.756592,36.949291,0.015013,-0.012329,0.303735,1.816895,11.562982,7.602612,0.016008,535.5,93.012192,0.777839,0.6,16.155496,92.0
BANG_BWM_13_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_13_eye.jpg,0.04834,0.0,8.952942,,461.548584,17.678658,0.016479,40.163383,0.609065,2.151304,892549.875,0.011414,4.832153,9.125366,23.55578,0.050415,0.0,152.525421,10.910791,0.025267,0.04834,0.445499,2.147278,11.200312,11.436326,0.022746,859.5,117.840619,0.777796,0.590909,16.156383,90.0
BANG_BWM_14_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_14_eye.jpg,-0.00415,0.0,2.409546,,225.170532,8.787848,0.006897,21.301222,0.220357,1.035923,989036.375,0.003723,1.361145,2.418518,12.913157,1.0,0.0,2.302063,36.949291,0.008053,-0.00415,0.15103,0.942932,8.395378,6.722008,0.007864,75.0,38.627417,0.631655,1.181818,19.894364,90.0
BANG_BWM_15_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_15_eye.jpg,-0.022339,0.0,3.545776,,267.486206,11.227585,0.00769,27.712015,0.264912,1.311902,976995.1875,0.006836,2.789795,3.579468,21.511978,1.0,0.000244,3.390198,36.949291,0.010581,-0.022339,0.283823,1.427002,10.597709,8.270588,0.011351,326.0,78.284271,0.668465,0.424242,18.798856,97.0
BANG_BWM_16_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_16_eye.jpg,-0.033508,0.0,4.391541,,363.806641,12.933805,0.01123,30.482531,0.416307,1.56364,940871.0,0.003113,2.266174,4.318359,16.884315,1.0,0.0,4.127747,36.949291,0.015411,-0.033508,0.355156,2.715515,14.800951,6.916318,0.015829,424.5,126.811182,0.331721,0.5,37.882393,86.0
BANG_BWM_17_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_17_eye.jpg,-0.005432,0.0,9.2724,,412.314087,17.981213,0.01825,39.34906,0.602915,2.175019,894660.375,0.005676,5.253784,9.47052,24.795082,0.05011,0.000549,159.003647,23.070482,0.025115,-0.005432,0.482514,2.198792,11.053005,11.609015,0.022453,883.0,118.911687,0.784732,0.627907,16.013578,91.0
BANG_BWM_18_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_18_eye.jpg,0.00592,0.0,3.138916,,338.319214,11.52178,0.007935,27.143183,0.277826,1.373405,974569.25,0.001282,2.780762,3.270386,19.293034,1.0,0.0,2.995361,36.949291,0.011164,0.00592,0.288368,1.381104,10.570594,12.187151,0.010541,109.5,48.04163,0.596195,1.071429,21.077609,100.0
BANG_BWM_19_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_19_eye.jpg,0.043823,0.0,6.534607,,300.09436,14.640133,0.01178,34.286079,0.454103,1.720044,931856.625,0.004333,4.342834,6.778442,23.310711,1.0,0.0,6.216614,36.949291,0.019279,0.043823,0.630471,1.648743,9.972991,14.919523,0.016887,638.5,101.84062,0.773622,0.564103,16.243558,92.0
BANG_BWM_20_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_20_eye.jpg,-0.042297,0.0,4.247864,,302.810547,11.415676,0.008301,29.159576,0.306934,1.35181,967175.6875,0.00824,2.453369,4.24762,18.232445,1.0,0.0,4.037048,36.949291,0.011475,-0.042297,0.345317,1.528137,10.534678,7.290667,0.011993,402.0,81.941125,0.752371,0.515152,16.702358,94.0
BANG_BWM_21_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_21_eye.jpg,0.017883,0.0,2.961609,,220.833252,10.221683,0.007629,26.226643,0.265838,1.188424,978126.375,0.000122,2.730103,3.067993,19.346548,1.0,6.1e-05,2.802307,36.949291,0.011123,0.017883,0.351975,0.960327,7.854163,12.453083,0.009899,281.0,94.426406,0.396031,0.551724,31.730769,94.0
BANG_BWM_22_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_22_eye.jpg,0.099182,0.0,8.101379,,526.858032,18.045546,0.017273,38.174194,0.540168,2.220248,910045.125,0.00769,1.659302,8.014587,13.567112,0.05011,0.0,147.775879,19.295439,0.020722,0.099182,0.465079,5.610596,26.836468,5.841871,0.021479,739.0,145.88225,0.436364,0.521739,28.797877,89.0
BANG_BWM_24_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_24_eye.jpg,0.030396,0.0,4.023926,,248.202271,11.325994,0.008606,29.022684,0.323394,1.336273,964490.5,0.004028,1.360901,3.994629,13.033692,1.0,0.0,3.821411,36.949291,0.011845,0.030396,0.268694,2.604309,17.345783,5.369565,0.012369,343.0,110.911687,0.350388,0.515152,35.864147,93.0
BANG_BWM_25_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_25_eye.jpg,0.039185,0.0,7.637573,,509.392578,17.567848,0.016235,36.928577,0.559833,2.157058,907476.375,0.013428,2.177063,7.727417,13.920303,0.050049,0.000122,137.879272,11.046023,0.020221,0.039185,0.350157,5.853394,24.874052,6.443182,0.022532,802.5,121.154328,0.687032,0.533333,18.290805,88.0
BANG_BWM_26_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_26_eye.jpg,0.009949,0.0,3.080322,,300.128906,9.748337,0.007446,24.543058,0.250594,1.174318,981854.625,0.002441,0.903931,3.051025,10.290218,1.0,0.0,2.920959,36.949291,0.008524,0.009949,0.177014,1.936829,14.125612,4.3,0.0096,266.5,93.84062,0.380299,0.571429,33.043384,91.0
BANG_BWM_27_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_27_eye.jpg,0.037231,0.0,8.039062,,502.661133,20.496086,0.018005,38.049339,0.526895,2.441345,914702.375,0.01593,1.878967,8.016602,14.798086,0.050171,6.1e-05,149.23114,20.141182,0.01953,0.037231,0.413936,4.932068,23.157261,6.704627,0.020906,778.0,114.08326,0.751183,0.568182,16.728779,91.0
BANG_BWM_28_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_28_eye.jpg,0.134521,0.0,9.859802,,741.193115,21.038677,0.018616,41.148193,0.552507,2.622365,907251.375,0.03125,2.028748,10.001648,15.015409,0.050049,0.000793,179.441467,23.446318,0.021129,0.134521,0.692168,4.270081,22.802698,8.950931,0.021703,842.0,114.911688,0.801297,0.555556,15.682537,95.0
BANG_BWM_29_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_29_eye.jpg,0.024658,0.0,2.759705,,257.0271,8.453139,0.006409,22.608917,0.185135,1.022832,997368.6875,0.008301,0.972595,2.811523,12.267319,1.0,0.000366,2.667419,36.949291,0.006714,0.024658,0.252434,1.458557,13.332528,6.681818,0.007183,216.5,62.04163,0.706808,0.461538,17.779048,94.0
BANG_BWM_30_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_30_eye.jpg,0.0578,0.0,6.62915,,219.105103,12.480766,0.01062,34.177254,0.392698,1.456873,946356.875,0.017578,1.520935,6.746277,12.920837,1.0,0.001404,6.401978,36.949291,0.014601,0.0578,0.508249,2.677551,17.30489,9.151934,0.014749,510.0,92.769552,0.744679,0.513514,16.874882,95.0
BANG_BWM_31_eye.jpg,bangus,unknown,dataset\bangus\BANG_BWM_31_eye.jpg,0.07135,0.0,6.601196,,367.963013,13.453497,0.010681,33.27795,0.391573,1.608474,940062.0625,0.019531,2.122681,6.77655,17.862982,1.0,0.002686,6.39978,36.949291,0.014056,0.07135,0.502775,3.321777,19.509987,10.923345,0.015472,460.5,118.325901,0.413314,0.461538,30.40395,95.0
BANG_CFM_01_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_01_eye.jpg,0.055847,0.0,4.651611,,433.718018,12.401937,0.011108,28.691256,0.379058,1.558859,951763.6875,0.006775,2.37561,4.719604,17.130224,1.0,0.000366,4.421631,36.949291,0.014457,0.055847,0.430603,1.40686,10.582936,7.880998,0.014438,390.0,114.08326,0.376557,0.435897,33.37177,85.0
BANG_CFM_02_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_02_eye.jpg,0.075684,0.0,5.049622,,421.991089,14.57235,0.013672,29.214968,0.412489,1.794358,942658.4375,0.00531,2.405701,5.103577,16.791697,1.0,0.0,4.796204,36.949291,0.01599,0.075684,0.523155,1.660217,12.342997,8.298245,0.015312,444.5,120.325901,0.385801,0.439024,32.572154,83.0
BANG_CFM_03_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_03_eye.jpg,0.018738,0.0,4.368469,,379.037476,12.37434,0.011597,26.351782,0.35501,1.543434,956513.625,0.003052,2.588684,4.37207,19.020874,1.0,0.00116,4.133118,36.949291,0.014117,0.018738,0.4009,1.524231,10.646486,8.849412,0.013976,404.0,110.08326,0.418937,0.372093,29.995852,78.0
BANG_CFM_04_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_04_eye.jpg,0.089844,6.1e-05,4.041321,,390.922729,11.88196,0.011658,26.879845,0.406475,1.524334,944709.9375,0.000916,2.615051,4.116516,17.145758,1.0,0.0,3.806641,36.949291,0.016379,0.089844,0.597631,1.436279,11.482555,9.554276,0.014491,470.5,125.982755,0.372518,0.463415,33.733591,75.0
BANG_CFM_06_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_06_eye.jpg,0.207825,0.004639,5.071838,,458.331055,15.198139,0.015137,30.312487,0.471296,1.892582,928064.4375,0.002625,3.156677,5.306885,19.696581,0.051636,0.0,92.725769,27.440418,0.018507,0.207825,1.24754,4.737366,24.682312,15.546988,0.018681,649.5,112.183766,0.648528,0.413043,19.376747,78.0
BANG_CFM_07_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_07_eye.jpg,0.065979,0.0,3.715332,,287.867065,10.608619,0.009277,26.823111,0.312576,1.298181,966924.875,0.003479,1.616272,3.811462,14.338546,1.0,0.0,3.517761,36.949291,0.010684,0.065979,0.416903,3.431763,20.335175,6.741007,0.013432,401.5,86.526911,0.673896,0.444444,18.647338,82.0
BANG_CFM_08_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_08_eye.jpg,0.037842,0.0,3.983887,,333.606567,11.452662,0.010986,24.65794,0.331356,1.415836,963122.1875,0.003113,1.33606,3.996704,12.20618,1.0,0.0,3.758911,36.949291,0.011415,0.037842,0.300201,2.516907,16.657183,5.863281,0.012748,358.0,108.08326,0.385102,0.485714,32.63126,78.0
BANG_CFM_09_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_09_eye.jpg,0.102539,0.0,4.789978,,348.916016,13.966046,0.013855,29.483673,0.439932,1.707443,936700.75,0.002319,2.2005,4.882935,16.189371,1.0,0.0,4.522522,36.949291,0.015795,0.102539,0.552302,4.358154,22.976192,7.211221,0.018538,595.0,103.254833,0.701304,0.47619,17.918589,79.0
BANG_CFM_10_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_10_eye.jpg,0.410156,0.003296,5.552124,,316.087524,15.663393,0.01825,30.366148,0.561629,1.893751,904186.625,0.0,3.723816,5.963379,18.040312,0.050171,0.0,96.030411,15.365549,0.023872,0.410156,1.723887,6.017273,30.489378,15.46527,0.020262,860.5,115.497474,0.810617,0.590909,15.502227,69.0
BANG_CFM_11_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_11_eye.jpg,0.1745,0.00061,5.926392,,381.586914,15.072742,0.013794,32.833618,0.440903,1.799242,935835.875,0.007324,2.390625,6.065979,16.745167,1.0,0.0,5.644226,36.949291,0.017353,0.1745,0.906321,2.183044,16.827505,11.760062,0.016847,503.5,123.154328,0.417167,0.465116,30.123115,89.0
BANG_CFM_12_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_12_eye.jpg,0.174377,0.0,6.73407,,372.607544,16.991127,0.01709,34.009964,0.531439,2.047795,913096.25,0.003784,1.955322,6.723877,14.32895,0.050232,0.0,123.809235,16.508005,0.020699,0.174377,0.77603,4.826843,26.721401,7.796566,0.019637,777.5,115.840619,0.728096,0.5,17.259227,81.0
BANG_CFM_13_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_13_eye.jpg,0.229431,0.001892,6.52771,,281.359741,16.542742,0.017273,33.948429,0.561292,1.948237,904496.1875,0.002075,2.976807,6.649353,17.85973,0.05011,0.0,115.823387,16.671833,0.022246,0.229431,1.088284,4.102844,24.315216,10.353418,0.021133,821.0,118.911687,0.729632,0.5,17.222886,78.0
BANG_CFM_14_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_14_eye.jpg,0.096008,0.0,6.260803,,331.753052,16.423872,0.016052,32.901192,0.514883,1.959848,917676.5,0.002808,3.060486,6.297974,19.208069,0.05011,0.0,116.191231,12.050325,0.020599,0.096008,0.483869,2.272949,14.986429,7.929521,0.020244,740.0,114.08326,0.714493,0.478261,17.587825,81.0
BANG_CFM_15_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_15_eye.jpg,0.142395,0.000122,7.027588,,340.2677,16.547945,0.014404,34.122253,0.521313,1.947729,914874.6875,0.012024,3.162842,7.263611,18.48753,0.050232,0.000671,131.442291,11.103411,0.019604,0.142395,0.746443,2.758545,16.440201,12.06645,0.019995,758.5,111.497474,0.766718,0.545455,16.389831,87.0
BANG_CFM_16_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_16_eye.jpg,-0.003784,0.0,4.743469,,285.186523,11.739109,0.008423,29.509899,0.302827,1.367572,968553.125,0.015015,1.626953,4.873962,14.586983,1.0,0.0,4.55249,36.949291,0.010644,-0.003784,0.2733,2.253967,14.372127,2.735484,0.012064,416.5,82.183766,0.774913,0.612903,16.216498,100.0
BANG_CFM_17_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_17_eye.jpg,0.041016,0.0,5.412048,,420.910156,13.123422,0.010254,31.597616,0.328165,1.606978,961916.1875,0.015137,2.321167,5.681702,17.703074,1.0,0.000183,5.216064,36.949291,0.012028,0.041016,0.403418,2.011414,13.912539,9.31746,0.013444,448.5,85.355338,0.77359,0.529412,16.244223,99.0
BANG_CFM_18_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_18_eye.jpg,0.048218,0.000305,6.918762,,490.30542,16.247889,0.012024,35.212257,0.42699,1.96179,937411.4375,0.019714,2.840942,7.213501,19.116863,1.0,0.001099,6.662964,36.949291,0.015726,0.048218,0.520685,2.952393,16.645802,10.667796,0.01704,618.0,96.426406,0.835231,0.638889,15.045391,101.0
BANG_CFM_19_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_19_eye.jpg,-0.018982,0.0,6.11377,,368.96167,14.517312,0.010071,33.533607,0.366981,1.711721,952298.1875,0.018005,2.455566,6.245605,18.96439,1.0,0.004517,5.914856,36.949291,0.012974,-0.018982,0.321653,2.946472,16.537474,4.445026,0.016091,526.0,89.597979,0.823378,0.617647,15.261973,101.0
BANG_CFM_20_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_20_eye.jpg,0.066467,0.0,5.728882,,393.930664,13.994153,0.01123,30.558821,0.401432,1.694649,944985.6875,0.015381,2.636047,6.045532,18.074091,1.0,0.0,5.476746,36.949291,0.013904,0.066467,0.488304,3.846497,20.153822,9.385475,0.016868,338.0,137.053822,0.226123,0.461538,55.573226,94.0
BANG_CFM_21_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_21_eye.jpg,0.14093,0.000549,5.124878,,367.419312,13.063867,0.009766,31.535671,0.393409,1.590255,946826.125,0.009216,3.091187,5.357117,19.855524,1.0,0.0,4.86731,36.949291,0.015515,0.14093,0.836981,2.110901,14.764082,13.875,0.015621,554.5,93.012193,0.805437,0.628571,15.601926,89.0
BANG_CFM_22_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_22_eye.jpg,0.095032,0.0,6.999573,,445.452148,14.996994,0.01001,35.944473,0.437704,1.831046,930728.5625,0.019043,2.394043,7.2005,16.902357,1.0,0.0,6.761292,36.949291,0.016354,0.095032,0.56483,3.346863,19.825592,10.568493,0.017011,614.5,99.840619,0.774671,0.564103,16.221561,102.0
BANG_CFM_23_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_23_eye.jpg,0.089905,0.0,8.339722,,467.236816,18.37332,0.016724,36.536449,0.585626,2.267005,895433.4375,0.009827,2.96344,8.39801,17.949526,0.050232,6.1e-05,146.42041,11.636231,0.02242,0.089905,0.574873,3.764832,19.870573,9.08217,0.02229,866.5,120.325901,0.752073,0.520833,16.70897,81.0
BANG_CFM_24_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_24_eye.jpg,0.108948,0.0,5.445068,,449.179565,13.657662,0.011047,33.37439,0.392721,1.668691,946468.25,0.009033,2.986572,5.706116,19.571938,1.0,0.0,5.172852,36.949291,0.015338,0.108948,0.643786,2.295837,15.359516,12.235807,0.015138,557.0,92.426406,0.819357,0.628571,15.336877,93.0
BANG_CFM_25_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_25_eye.jpg,0.18573,0.00238,4.573364,,293.106079,11.676044,0.008972,28.317719,0.354835,1.388214,956106.25,0.008179,2.548828,4.923828,16.352741,1.0,0.0,4.372803,36.949291,0.014054,0.18573,1.136224,1.652344,13.387051,18.720173,0.012809,344.0,133.396968,0.242927,0.677419,51.728928,90.0
BANG_CFM_26_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_26_eye.jpg,0.013306,0.0,3.186951,,281.679443,9.405029,0.007324,23.324734,0.242527,1.143485,984553.9375,0.005493,1.730408,3.302551,16.217241,1.0,0.0,3.030518,36.949291,0.008321,0.013306,0.256638,2.037598,14.275292,5.008333,0.010421,277.0,90.426406,0.425696,0.517241,29.519621,89.0
BANG_CFM_27_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_27_eye.jpg,0.016785,0.0,3.29718,,325.723267,10.902851,0.007507,26.90052,0.237553,1.296696,984566.4375,0.007507,1.52301,3.400146,14.667023,1.0,0.0,3.155029,36.949291,0.008367,0.016785,0.297736,1.723938,12.802177,6.415493,0.009781,308.5,73.698484,0.713753,0.5,17.60605,95.0
BANG_CFM_28_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_28_eye.jpg,0.053406,0.000183,8.706299,,534.998047,18.741848,0.017273,38.505173,0.588209,2.310334,898877.875,0.013611,3.125427,8.881592,19.199642,0.05011,0.0,151.171738,11.713118,0.021349,0.053406,0.448132,5.440125,23.70319,6.577507,0.025155,887.0,116.08326,0.827169,0.666667,15.192022,88.0
BANG_CFM_29_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_29_eye.jpg,-0.026306,0.0,4.826538,,304.458496,12.870009,0.008606,30.085718,0.319455,1.499876,964514.9375,0.014099,1.72168,4.961487,14.886477,1.0,0.002075,4.645813,36.949291,0.010705,-0.026306,0.432566,2.630676,15.457111,2.136364,0.012714,270.0,118.568541,0.241343,0.5625,52.068515,102.0
BANG_CFM_30_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_30_eye.jpg,0.026062,0.0,3.135803,,322.98584,10.023335,0.007446,24.324598,0.238762,1.205343,985929.75,0.007874,1.522949,3.255798,14.238589,1.0,0.001038,3.011353,36.949291,0.008213,0.026062,0.280149,1.222717,10.529639,7.560976,0.009421,180.0,87.597979,0.294777,0.518519,42.630033,97.0
BANG_CFM_31_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_31_eye.jpg,-0.004395,0.0,4.335999,,446.911255,14.038094,0.009949,30.704119,0.306987,1.706748,967427.8125,0.009399,2.399292,4.425903,17.915737,1.0,0.0,4.170776,36.949291,0.012088,-0.004395,0.289767,1.223511,8.907043,10.154791,0.011409,356.5,97.840619,0.467984,0.6,26.852137,106.0
BANG_CFM_32_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_32_eye.jpg,0.05426,0.000793,5.800903,,380.557251,14.204526,0.010864,32.449146,0.408779,1.724489,942495.625,0.011292,3.906494,6.07019,22.976526,1.0,0.0,5.545288,36.949291,0.017025,0.05426,0.72756,1.770325,11.355765,15.432971,0.014706,561.0,91.597979,0.840235,0.69697,14.955775,94.0
BANG_CFM_33_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_33_eye.jpg,0.012939,0.0,7.009399,,335.114258,15.670996,0.011047,35.371834,0.446538,1.831175,933235.0625,0.008911,3.805115,7.267395,21.602861,1.0,0.001831,6.755005,36.949291,0.017854,0.012939,0.400901,2.088562,12.558741,13.125203,0.017697,632.0,101.254833,0.774632,0.605263,16.222375,99.0
BANG_CFM_34_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_34_eye.jpg,0.000916,0.0,3.17157,,329.939453,10.322035,0.007263,24.329418,0.220917,1.243772,987798.0625,0.004517,2.690613,3.294128,21.021313,1.0,0.000122,3.054199,36.949291,0.009236,0.000916,0.229771,1.020813,8.872944,12.228395,0.009205,264.5,65.698484,0.77006,0.576923,16.31868,98.0
BANG_CFM_35_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_35_eye.jpg,0.001526,0.0,4.45752,,364.99646,12.584872,0.008667,30.26388,0.305467,1.479385,968557.25,0.008972,2.242371,4.551208,17.405531,1.0,0.000366,4.291382,36.949291,0.011654,0.001526,0.245188,1.486816,10.614785,10.885715,0.011973,308.0,121.740114,0.261152,0.633333,48.119011,103.0
BANG_CFM_36_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_36_eye.jpg,0.000793,0.0,5.328857,,344.427612,12.478649,0.009827,31.456726,0.337216,1.490634,960707.0,0.010925,2.585388,5.418518,18.432312,1.0,0.0,5.111328,36.949291,0.013353,0.000793,0.197795,1.402527,9.861616,10.153209,0.013119,452.0,84.769552,0.790439,0.575758,15.897958,97.0
BANG_CFM_37_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_37_eye.jpg,0.072144,0.0,10.75238,,453.91626,18.731379,0.012817,43.847923,0.571507,2.20955,899309.9375,0.030151,3.685181,11.129272,21.139225,0.050049,0.000427,190.397568,9.952457,0.022372,0.072144,0.445294,3.665527,18.493877,11.617737,0.024044,887.0,116.911687,0.815488,0.613636,15.409631,102.0
BANG_CFM_38_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_38_eye.jpg,0.086914,6.1e-05,7.930115,,389.813721,15.938709,0.011414,37.917416,0.480578,1.883389,917615.375,0.019897,3.159607,8.167419,19.705252,0.051514,0.000854,148.263031,10.399813,0.018835,0.086914,0.552882,2.459351,15.105066,13.504052,0.018401,701.5,104.669047,0.804639,0.6,15.617405,99.0
BANG_CFM_39_eye.jpg,bangus,unknown,dataset\bangus\BANG_CFM_39_eye.jpg,0.074585,0.0,5.958801,,372.751953,13.943508,0.009644,33.461273,0.376646,1.650192,949027.3125,0.018005,3.136047,6.229187,20.872465,1.0,0.0,5.733215,36.949291,0.014814,0.074585,0.427256,2.132812,14.474387,11.117155,0.015845,366.5,135.639609,0.250329,0.571429,50.199464,103.0
